full_text,username,sarcasm
dau wts pod oxva 140 baru beli 2 bulan lalu jarang bgt di pake liquid nya 80rb masi full bgtt take all 210 aja bisa nepis,draftanakunpad3,not_sarcastic
pad barangkali ada yang nyari kasur busa bekas tapi masih tebel banget kayak baru belum kempes atau sobek pemakaian 6bulan 700 nego dikit harga barunya masih di 1 3 minat comment ya nanti di dm,draftanakunpad3,not_sarcastic
pad ada yang berminat ikut psikotes gak gue udah daftar buat bantuin temen yang lagi ngerjain tugas tapi ternyata besok bentrok jadi butuh pengganti syarat 1usia 18 25 2komit dari awal akhir 3belum psikotes 3 bulan terakhir minat rep yaa,draftanakunpad3,not_sarcastic
pad ada yg buka jastip tom sushi ke nangor ngga mau beli yg platter set,draftanakunpad3,not_sarcastic
pad buat yang pelihara hamster ada yang mau ambil 3 kandang ini ga soalnya aku uda beli kandang baru lagi buat hamster aku kasian kalo dibuang kandangnya buat yang mau nanti rep aja ya biar langsung sender dm free yaa iniii,draftanakunpad3,not_sarcastic
pad manaaaa suaranyaaaa pecinta brownies mipa corner kali iniiii ada versi upgrade nyaa menjadi browtery browniespastry ini ditemenin sama americano petcaaahh bangett manis dark choco nyatu sama gurihnya pastry beuh gokil murmer dan pasti enakk cobain dan ga akan kecewa,draftanakunpad3,not_sarcastic
turun apa yang bikin happy grab turun harga lah sekarang grabbike hemat cuma 7rb up to 2km plus grabfood pengantaran hemat cuma 3rb up to 5km cek grab sekarang dan jangan lupa dipake biar kamu sama dompet kamu happy sampe goyang bareng,draftanakunpad3,not_sarcastic
pad info kehilangan dompet dompet diatas isinya ada cash 500k ktp ktm atm pas photo kartu bpjs kartu siswa kartu timezone hilang disekitar jalan raya dari sekitar ciseke sampai unpad,draftanakunpad3,not_sarcastic
di kantin fapsi ada pisang keju enakk rasa sama toppingnya jga macemmacem cocok bgt buat yg suka maniss trus bisa delivery order jga ternyataa cuss cobain dateng langsung atau order via wa nya skrang pad,draftanakunpad3,not_sarcastic
pad kalian yang belajar bahasa korea juga reply dong sender pengen cari temen,draftanakunpad3,not_sarcastic
pad cafe 24 jam yang enak buat nugas sendirian dimana yaa,draftanakunpad3,not_sarcastic
pad dupe cheesecuit cuma 18k dapet 2 lagi sold out tiap haridijamin enak garansi duit kembali slot terbatas pengantaran ke selurub nangor ya,draftanakunpad3,sarcastic
pad gue baru selesai di kontrakan ini dan alhamdulillah skrng tinggal nunggu wisuda buat kalian yg nyari rumah or living together kontak aja nomor wa nyaa,draftanakunpad3,not_sarcastic
pad kalo nongkrong di kopilah nanti sholatnya dimana euy,draftanakunpad3,not_sarcastic
tempat servis motor paling bagus dan afordable di nangor dimana ya pad,draftanakunpad3,sarcastic
pad aku mau jual tabung gas 3 kg pemakaian aku sendiri karena kebetulan udah mau tamat dan pindahan dari nangor yang mau dm sender aja ya sender ada di reply,draftanakunpad3,not_sarcastic
pad butuh kosan harian please daerah gkpn yaaaa wangsa kerta under 100k buat semalem aja reply pleaseee no php yaa,draftanakunpad3,not_sarcastic
pad info kosan bisa bulanan daerah yang aksesnya gampang kl bs under 1jt terimakasih,draftanakunpad3,sarcastic
pad ada yg tau tempat jual bucket bunga buat gift sidang,draftanakunpad3,not_sarcastic
pad ada yang mau jual ipnya ga 1112 kalau bisa yang bisa cicil,draftanakunpad3,not_sarcastic
dau asa yang kamar wangsamya bisa disewa hari ini sampe beberapa hari kedepan,draftanakunpad3,not_sarcastic
pad ada yang tau tempat jual kue ulang tahun yang murah di nangor kahh sebelumnya makasih yaaalt3,draftanakunpad3,sarcastic
pad info kost an cewe daerah sayang atau ciseke pokoknya masih bisa jalan ke kampusbudget 700800kbln dan yg bisa bayar bulanan dong guys include listrik air wifi jugaa makasii guyss,draftanakunpad3,not_sarcastic
pad guys aku kan kipk ya ini pas daftar wisuda muncul tagihan bayar toga 750 itu gausah dibayar terus katanya surat di atas materai itu ada template nya ga makasihh,draftanakunpad3,not_sarcastic
pad mau pamer nih cowo kesos bagi bunga di hari kartini kesos s nya sweet,draftanakunpad3,sarcastic
pad yang punya jajanan bisa dianter sore inibesok rep dong maww jajann hihiw,draftanakunpad3,sarcastic
pad ada yang bisa anter jemput ga,draftanakunpad3,not_sarcastic
pad ada yg mau beli hasil rajutanku 120k aja buat tambah uang jajanku ini ukurannya lumayan gede hehehe,draftanakunpad3,not_sarcastic
wts terminal colokan masih baru ya stoknya masih banyak bgt harganya 35 ribu kalo kosannya deket dianter sampe kosan pad,draftanakunpad3,not_sarcastic
pad klo ujung krudung segi empat kaya gini bisa di perbaiki ga ya ke tukang jahit aku udh nyaman sm krudung krudung tpi ujung nya selalu gtu,draftanakunpad3,not_sarcastic
pad fitting toga bisa hari ini ga yaa kalo bisa dimana dan gimana ya,draftanakunpad3,not_sarcastic
ada yg pernah kost di kost yellow lily sayang kah pad mau review jujur dong tentang kostnya gimana dan linkungan kostnya gimana tencuw guys,draftanakunpad3,not_sarcastic
pad tawarin pod guysss cod hari ini juga,draftanakunpad3,not_sarcastic
pad ada yang tau ga ya cara ngebenerin tombol volume yg copot ini gimana atau infokan tempat service hp yang bagus guys sender jdi gabisa screenshot,draftanakunpad3,not_sarcastic
dau guys yg pin ijazahnya bermasalah tuh dari fakultas mana aja sih samsek gaada solusi ya,draftanakunpad3,not_sarcastic
pad ada yg bisa beliin barang gaa di toko elektronik beli cas an hp nanti ada fee nya sertain aja,draftanakunpad3,not_sarcastic
pad hati hati yang lewat di caringin malam malam barusan ada warlok yang kemalingan,draftanakunpad3,sarcastic
pad help gue udh buntu bgt pikirannya gue gasiap ujian lisan besok gabisa samsek apa gausa uts yaa,draftanakunpad3,not_sarcastic
pad et pengen pacaran tapi giliran dideketin org ilfeel tapi pengwn pacaraannnnnn perasaan gue ga jelek jelek amattttttt,draftanakunpad3,not_sarcastic
dau saran hadiah ulang tahun buat temen cewe dongg yang ga terlalu mahal tapi masih okee makasihhhh,draftanakunpad3,sarcastic
pad info anjem skrg bgt budget 10k,draftanakunpad3,not_sarcastic
pad ini orii kok cetak foto polaroidnyaa aman aja minimal cetaknya 9 lembar foto seribu per lembar kak boleh chat ke ini kalo minat,draftanakunpad3,not_sarcastic
pad halo gaiss aku mau preloved baju pemakaian pribadi karena mau lulus jual murah aja start from 5k dan under 100k semua mostly good condition free ongkir senangor raya sampe depan kost dan kalo di luar nangor bisa free ongkir nnti aku drop threadnya di rep,draftanakunpad3,not_sarcastic
pad gue kena manipulasi dan sa dari mantan gue tapi gue baru ngerasa depresi dan kehilangan diri skrg bgtt gue harus gimanaa,draftanakunpad3,not_sarcastic
helpp pad gmn cara buka pintu mobil yg kuncinya ketinggalan di dalem,draftanakunpad3,not_sarcastic
pad buat akang2 di acara opening fkh hari kedua tadi pas lagi catshionshow pake kemeja abu terang sepatu putih celana cream pake behel jam tangan dan tinggi gua boleh kenalan ga kak,draftanakunpad3,not_sarcastic
pad ada yg tau travel jatinangorcibubur ada apa aja ga,draftanakunpad3,not_sarcastic
wts tiket travel arnes bekasi baltos senin 21 april 2025 pukul 0700 wib rp35000 rep aja nanti di dm pad dijual karena mau ganti jam berangkat thank youu,draftanakunpad3,not_sarcastic
pad kalian punya cerita horor tapi bingunggg mau cerita ke mana pass banget nih pena horor kembali untuk menampung ceritacerita horor kalian bisa langsung cek postingan ini yaa,draftanakunpad3,not_sarcastic
pad kalo nemu dompetnya tolong reply ini atau dm ig yang udah ada di gambar tolong banget ya urgent ilang hari ini 20 april 2025 rentang pagisiang makasi orang baik,draftanakunpad3,not_sarcastic
buat kalian yang bingung cari gift wisuda ulang tahun atau sekedar gift ke orang tersayang bisa banget order single flower pipe cleaner ini harganya di kisaran 20an kalau mau tanya warna warna lain rep aja ya pad,draftanakunpad3,not_sarcastic
pad ada gak sih yang fakultasnya blm jelas bisa daftar wisuda mei apa ngga cmn fp doang apa gmn,draftanakunpad3,not_sarcastic
malam pad aku bikin earphone holder bisa di custom sesuai keinginan nih guys harganya mulai dari 35k ajaa chat ke nomer ini yaa gus,draftanakunpad3,not_sarcastic
pad ada yg mau beli iphone 12 64gb ga ya bisa sinyal dan gada kendala 1 pun ko jual cepet bu cuman 3 9jt aja cocok buat dijual lagi minat 089521136546,draftanakunpad3,not_sarcastic
ada yang mau billiard ga jam 2130 dau sender gabut,draftanakunpad3,not_sarcastic
pad ada yang sewain mobilnya gak ya sender butuh mobil matic buat hari jumat ini rep yaa nti sender dm buat diskusi,draftanakunpad3,not_sarcastic
pad di nangor ada yang jual jahe anget gaa,draftanakunpad3,not_sarcastic
pad ada yg pernah penelitian di dinkes sumedang sender boleh ijin tanya2 by dm kah terima kasih sblmnya,draftanakunpad3,not_sarcastic
pad ada yang billiard ga sender m,draftanakunpad3,not_sarcastic
pad hellooww mau nambahin referensii makanaann hehe yuww makan di warung mamah kuu atau deliv aja biar satsett di pastikann uwwenaak ampe ga bisa tidur timakasiiii yg sudaa membelii,draftanakunpad3,not_sarcastic
pad yang tau penjahit di nangor yg bisa resize kebaya dimana ya,draftanakunpad3,not_sarcastic
pad upp guys go go go,draftanakunpad3,not_sarcastic
oper slot kos sabar subur 6 kos putri ciseke fasilitas wifi water heater ac kamar mandi dalam dapur bersama bisa jalan kaki ke unpad jam malam fleksibel karena menggunakan kunci kode banyak yang jual makanan sayuran dll pad butuh asap,draftanakunpad3,not_sarcastic
ayoo guyss terakhir jam 2200,draftanakunpad3,not_sarcastic
pad aku open jasa deliv yaa fee nya 10k yg minat reply aja nanti aku dm,draftanakunpad3,not_sarcastic
pad info anjem ke toleransi,draftanakunpad3,not_sarcastic
ada yang open deliv sekarang ga pad,draftanakunpad3,not_sarcastic
pad ada yg mau bantuin isi kuesioner penelitianku gaa syaratnya cuman mahasiswa aktif di unpad itb ipdn atau kalian ada yg punya teman atau kenalan di univ itu boleh juga buat bantu share ke mereka plssss,draftanakunpad3,not_sarcastic
pad aku preloved barang kosan foto udah realpict yaaa yang minat rep aja nnti sender dm,draftanakunpad3,not_sarcastic
pad ingfokan jual ketan terdekat dr sukawening,draftanakunpad3,sarcastic
pad tolong rekomendasiin dong kost cowo budget maks 1 2 juta puri caringin gkpn dan akses 24 jam,draftanakunpad3,not_sarcastic
pad minta tolong yaa kalau ada yg menemukan dompet disekitaran unpad terutama di sekitar fkep atau mru boleh reply atau dm ke ig makasii,draftanakunpad3,not_sarcastic
pad ada yg tau ga live music di toleransi ada nya hari apa aja atau setiap hari,draftanakunpad3,not_sarcastic
pad info kehilangan ktm an prima agun prakoso siapapun yang nemu boleh komen dibawah yaa makasihh,draftanakunpad3,not_sarcastic
dau di nangor yg jual papeda dimana sih pengen papeda atau cilung gtuuu,draftanakunpad3,not_sarcastic
pad urgentt haloo disini ada yang hari selasa tanggal 29 april 2025 kosong dari pagi sampai siang ga yaa kalau kamu available tolong reply aja yaa nanti bakal aku dm yaa buat jelasin lebih lanjut,draftanakunpad3,not_sarcastic
wts somethinc lip glazed shade 05 unreal 75k beli dari official store nya dan baru bgt nyampe kmrn tgl 9 april dijual karna kurang cocok di aku baru dipake 2x cod gerlam ya pad,draftanakunpad3,not_sarcastic
halo pad jadi next semester saya mau ngekos lagi tapi aku mau cari yang 1 jt campur bisa kasih kost rekomendasi gak 1 jutaan yang ada tv opsional kasur toilet duduk free wifi dapur bersama di spill in yaa pad terima kasih,draftanakunpad3,sarcastic
is there anyone here who is a tumorcancer survivor lagi fase down didiagnosis sama sakit ini butuh masukan dan semangat pad,draftanakunpad3,not_sarcastic
pad info kost cewe atau campur yang bisa bayar perbulan daerah sayang atau puri dong prefer gada jam malem bebas km budget under 1jt,draftanakunpad3,not_sarcastic
pad adakah yang bisa benerin charger laptop asus,draftanakunpad3,not_sarcastic
dicari cowo kristen buat saya sendiri umur 21 suka kegiatan outdoor bisa masak bisa main alat musik suka yapping beginner runner catampdog lover minus suka begadang sm kadang tiba2 ketiduran pad,draftanakunpad3,not_sarcastic
pad cheesecuit cuma 18k aja dapet 2 lagi gas siapa yg blom cobaaa sold out tiap hari karena rasanya beneran mirip yg asli tp versi ekonomis pengantaran ke seluruh nangor yaaa,draftanakunpad3,not_sarcastic
guys ada yang punya kabel charge type c to type c ga kl ada aku beli deh urgent bangettttt,draftanakunpad3,not_sarcastic
pad ada yang punya kenalan bisa bantu dapet surat izin sakit dari rs ga ya urgent nih ada fee nya komen ya nanti di dm,draftanakunpad3,not_sarcastic
open jastip cheesecuit by bordeaux09 feenya cuma 5rbitem ajaa pad langsung wa ke yaa kakakkakak,draftanakunpad3,sarcastic
pad aku mau jual serum avoskin your skin bae dua duanya buat exfoliate take all only 55k,draftanakunpad3,not_sarcastic
over kontrak ni nder kostan campur pondok syalira sukawening sampai 20 april20 mei di dalemnya udah ada beberapa barang hibah yg bisa digunain ya termasuk sapu pengki ember dan pengecekan yang mau komen nanti aku dm sender ada di like pad,draftanakunpad3,not_sarcastic
pad wts semuanya jual rugi dijual karna mau ngurangin skincare yang ga kepake toner dan serum skin1004 isi masih banyak 85 exp november 2025 foundation dear me shade w02 baru dipake 2x exp 040127 extrait de parfum bali bouquet new,draftanakunpad3,not_sarcastic
pad haloo ada yg butuh joki tulis gak yaa start 4k aja per halaman materi darj kamu sender lg bu bangett,draftanakunpad3,not_sarcastic
pad ada yang mau jual kasur gaa butuh banget,draftanakunpad3,not_sarcastic
pad yang punya masalah dan mau menambah masalah bisa meluncur langsung,draftanakunpad3,not_sarcastic
pad bantu aku kosongin lemari bcs mw pindahan baju udh lama gadipake tas bbrapa masih baru all item negotiable sampe jadi cod di ciseke besargosend for more detail bole komen aja ntar ku dm,draftanakunpad3,not_sarcastic
dau wedrink yu f prefer f,draftanakunpad3,not_sarcastic
pad ada yang lagi open deliv gaa,draftanakunpad3,not_sarcastic
halo pad aku butuh 1 girlz lg nih buat informan penelitian aku dengan detail dibawah ini khususnya anak saintek yaa bakal ada feenya kok sbg tanda terima kasih pls bantu sender lulus tepat waktu,draftanakunpad3,sarcastic
pad mau makan cheesecuit tp murah dan gampang dessert keju dupe cheesecuit paling approved cuma 18 eibu dpt 2 dianter seluruh nangor,draftanakunpad3,sarcastic
pad aku lagi mau belajar lomba business casebusiness planbusiness pitching gitu yang rekomen dmna ya pad,draftanakunpad3,not_sarcastic
pad ada yg mau ibadah paskah brg ga ntar sore jam 3 ke hkbp bandung riau aku f yaa,draftanakunpad3,not_sarcastic
cape bgt jd anak un pad fib 20 tabrak lari unpad nambang ig dihack ks dimana mana huruhara padjadjaran antek kabem cabul gila bgt huruhara bongkarhuruhara bongkarantekf4wwaz,draftanakunpad3,not_sarcastic
pad ada gak mobil yg bs bantu ngangkat barang dr jl sayang ke gkpn skrg bgt drop jenis mobil sm fee ya,draftanakunpad3,not_sarcastic
hiii aku open sewa macbook air 2020 buat yg butuhh boleee rep aja pad,draftanakunpad3,not_sarcastic
pad klo baru ngambil mk seminar tugas akhir di semester 7 bisa ga si lulus 8 semester,draftanakunpad3,not_sarcastic
pad wtb panci listrik,draftanakunpad3,not_sarcastic
pad ada yg pernah cuti kuliah di semester genap ga,draftanakunpad3,not_sarcastic
guys ada yang mau ga liptint timephoria shade 03 70k aja baru pake 2 kali di aku ga cocok warnanya kalo minat rep ya dau,draftanakunpad3,not_sarcastic
disini ada ga ya yang dokter atau punya kenalan dokter yg udah nonton drakor drromantic atau film gifted hands dan bisa diwawancarain untuk tugas kalo pun pake fee bilang aja dau,draftanakunpad3,not_sarcastic
pad adaa yg nyewain motor buat seminggu gaaaa,draftanakunpad3,not_sarcastic
yang open delivery gacoan ke cikuda skrg drop fee di komen ya nanti aku dm pad,draftanakunpad3,not_sarcastic
pad wts lumi mate foundatiom maybelline superstay shade 120 kuning langsat baru dipake 2 kali pump buat swatch dijual krn salah shade 100k aja thank u,draftanakunpad3,not_sarcastic
pad rekomen tempat cuci sepatu laundry shoes sekitaran unpad yg bagus sama bisa anter jemput,draftanakunpad3,not_sarcastic
hi pad aku lagi coba arrange tim buat bimbelles mata kuliah nih but masih bingung 1 mata kuliah apa 2 enak 1o1 atau grup grup max berapa orang 3 online atau offline 4 harga berapa ya rencananya ada fasilitas rangkuman materi intensif uts dan uas,draftanakunpad3,not_sarcastic
cara deketin cowo ftg gimana sih mau punya cowo ftg pad,draftanakunpad3,not_sarcastic
pad ingpokan toko beras murah yg bisa dianter ke kosan dong,draftanakunpad3,not_sarcastic
pad ada yg open delive sekarang gak,draftanakunpad3,not_sarcastic
yg komen jgn private ya btw dapet box parfumnya jg kok,draftanakunpad3,not_sarcastic
pad buat yang mau simulasi seminarsidang skripsitesis khusus jurusan soshum yuk sini dibantu diarahkan klik wa di bio ya,draftanakunpad3,not_sarcastic
pad wisuda mei blm ada kabar lagi heran suka dadakan bgt,draftanakunpad3,not_sarcastic
pad wts parfum project 1945 princess of java baru dipake sedikit dulu belinya sekitar 290k aku jual di harga 215k,draftanakunpad3,not_sarcastic
dau pengen tom sushi tapi ga ada temen dan kendaraan,draftanakunpad3,not_sarcastic
pad ada yang tau dokter tht di nangor atau cileunyi atau rancaekek yang bagus sekali periksa berapa yaa,draftanakunpad3,not_sarcastic
fess wts sunscreen azarine facewash kahf kaos sleeveless joybasic slingbag tinyblack jual murah aja butuh cepet balik uangnya semua pembelian pribadi dan masih new yaa,draftanakunpad3,not_sarcastic
overkontrak kos putri pad awal mei juli akhir 3 bulan 4jt nego full furnished km dalamwc dudukwater heater ac wifi cctv penjaga kos dapurkulkas bersama parkiran mobil dan motor akses 24 jam bisa laundry di ibu kos bisa dilanjutin more info dm,draftanakunpad3,not_sarcastic
ada yang tau tempat ngegandain kunci motor honda pad,draftanakunpad3,not_sarcastic
pad kalau ke paun rame nya jam berapa,draftanakunpad3,not_sarcastic
pad kalian kalo konseling kemanapsikolog spil dong psikolog di area bandunh atau nangor,draftanakunpad3,not_sarcastic
pad info emang bener lagi ada maling keliaran belum ketangkep yaa katanya udh nyampe caringin,draftanakunpad3,not_sarcastic
pad masa ga tergiur sama trift bermerk masih bagusss banget semurah ini yang mau langsung aja chat ke bisa negooo,draftanakunpad3,not_sarcastic
pad besok paskah ada yg mau ke clcc ga yaa,draftanakunpad3,not_sarcastic
pad ajarin aku hukum perdata semester 2 dong,draftanakunpad3,not_sarcastic
pad info catering healthy food kl ga halthy goyllow fit bisa kirim nangor ga ya butuh karena aku disuruh jaga makan sama dokter cuma aku suka bingung makan apaan harihari,draftanakunpad3,not_sarcastic
pad aku buka jasa cetak foto polaroid hadiah kado kenangan anti mainstream dengan hasil foto yang tajam dan dilapisi laminasi jadi lebihawet,draftanakunpad3,sarcastic
dau ada info catering murah gak ya di nangor prefer yang low calorie meal gitu sih tapi drop dulu aja kalo ada pad,draftanakunpad3,not_sarcastic
pad wts toner cosrx ahabha 150 ml baru kepake 2x dijual karena gak cocok beli dari watson official di oren exp 20260719 jual rugi 60k nego,draftanakunpad3,not_sarcastic
dau mau up lagi pls kalau ada yang liat keychain boneka paus narwhal biru gini kabarin yah huhu nanti aku kasih fee 50k ilangnya kemaren jumat sekitaran fmipa dari ppbs sama lbm huhu aku belinya po lama soalnya,draftanakunpad3,sarcastic
barang baru belanja diluar nih pad beli banyak masih segel kadaluarsa masih lama code barang ori bisa di cek negoin aja harga per barang beda comment aja pad tar di dm,draftanakunpad3,not_sarcastic
pad open rent mobil mt 5seat lokasi nangor yg minat boleh dm aja ya sender ada di rep,draftanakunpad3,not_sarcastic
pad jidan adbis 24 dah ada yang deketin blm si,draftanakunpad3,not_sarcastic
pad wts karena gacocok,draftanakunpad3,not_sarcastic
pad ready macbook stock barseco 1 macbook air 2015 4128 2 5 jt 2 macbook air 2017 8128 3 4 jt pesan via dm twitter sender atau dm ig toko kami,draftanakunpad3,not_sarcastic
pad knapa ya bem unpad ga ikutan bem si,draftanakunpad3,not_sarcastic
dau wts pod centaurus e40 kondisi mulus no minus box dll ada bolee cod daerah jatinangorshoope yang mau reply nanti di dm,draftanakunpad3,not_sarcastic
wts magic com cosmos crj 101 warna hijau dijual 150k aja bisa nego pemakaian baru 5 bulan minat komen aja pad,draftanakunpad3,not_sarcastic
malem pad besok kita ada buka lapak thrift di paun byk baju branded yang masih oke bgtt ada uniqlo hnm zara dll bisa banget buat ootd keren pas ngampus harganya juga aman banget di kantong mahasiswa waktu 0500 pagi habis lokasi pasar unpad langsung aja mam,draftanakunpad3,sarcastic
pad infoin dong kontak tempat makan yg buka deliv se nangor,draftanakunpad3,not_sarcastic
pad info yg sewain kos harian wangsa buat malem ini drop wa ya butuh banget,draftanakunpad3,not_sarcastic
pad rice bowl harga 5000 buruan pesen sekarangg ready tiap hari yahh minat ig eatinn bisa pesen untuk porsi besar yahh,draftanakunpad3,not_sarcastic
minggu ini coba langganan catering 24k udh free ongkir flexible bgt bisa dianter siang ke kampus or sore ke kost gofood mana dapet harga segitu nih catering enak jd worth it bgttt makanannya tempting parah pad,draftanakunpad3,not_sarcastic
pad ada yg pernah vaksin f3 buat kucingnya ngga yaa pleasee rekomen vetclinic yg trusted dan terjangkau kalo bisa rep biayanya juga yaa thank youu,draftanakunpad3,not_sarcastic
kalian pernah gk sih bingung mau makan apa sampe gak makan seharian bukan karena gak ada uang cuma kaya bosen aja sama makanan di nangor pad,draftanakunpad3,not_sarcastic
pad buat maba atau mahasiswa yang mau kost di kozko boleh rep yaa atau ada temen kalian yang berencana ngekost di kozko bolee dm rep yaaw hihilt3,draftanakunpad3,not_sarcastic
pad barber murah di nangor tapi bagus dimana ya,draftanakunpad3,sarcastic
kasih rekomendasi kosan yang masih nyaman dan harganya kisaran 7 jutaan dong pad,draftanakunpad3,sarcastic
nangor ujan ga pad,draftanakunpad3,not_sarcastic
pad mau bangett omgg apalagi gantungan pinguin ini kalo gue gantung di tas bakal lucu banget dehh itung itung self reward setelah uts ga siii beli barengan yuuu,draftanakunpad3,not_sarcastic
pad list yang perlu kita tanyain pas survei kost apa aja ya kaka kaka kinda confuse bcs this is my first time thank u sm,draftanakunpad3,not_sarcastic
pad angkut preloved ku yuk beberapa ada yang new belum dipakai samsek tapi udah dikurangin juga price nya rep aja yaa yang mau deal semoga ipk 4 makasih guys,draftanakunpad3,not_sarcastic
dau halo tementemen semua mau minta tolong banget buat yang lihatt timun tolong kabarin yaa udah beberapa hari dia nggak pulang soalnya dan terakhir dia pergi dalam keadaan kurang sehat ayo bantu timun pulang yaa makasih banyak wargi nangor,draftanakunpad3,not_sarcastic
pad wts sepatu jarang dipake kondisi masihh layak untuk dipakee lesgoww masih bisa dinegoin ajaa sampe deal kalau minat reply ajaa ya nanti sender dm,draftanakunpad3,not_sarcastic
pad ada yang punya sepatu boots ga yaa mau nyewa deh,draftanakunpad3,not_sarcastic
pad infoin seminarseminar di sekitar nangorbandung terutama seminar ilmiah,draftanakunpad3,not_sarcastic
pad unit kesenian daerah di unchpad apa lagi sih guys selain upbm,draftanakunpad3,not_sarcastic
pad kira kira bisa ga sih pindah jurusan jujur aku cape bgt di jurusan aku yg sekarang kalau bisa itu pas smt kapan dan gimana caranya pls,draftanakunpad3,not_sarcastic
akang teteh lagi skripsi pasti kerasa berat capek dll kalian akan berhasil semangat lagi buat kalian semua juga ya semangat doa doa kalian panjatkan segera allah kabulkan bismillah ya semuaa semangat dan jaga kesehatann,draftanakunpad3,not_sarcastic
pad ada bbrpp preloved baruu nihh yang mau langsung gas ke yaaaa dijamin semua bajunya perfect condition karena milikk pribadii dan jarang dipakee lt33 yuukk jangan sampe kehabisaaan,draftanakunpad3,sarcastic
hayu angkut daripada mubazir pad,draftanakunpad3,not_sarcastic
dau ready for rent apart pinewood unit 2 bedroom untuk tahunan yaa reply yaaa nanti aku dm,draftanakunpad3,not_sarcastic
pad kalo ngekos di hegar deket nasi kulit itu aman ga sih buat cewe kalo jalan kaki guys review suka duka ngekos di hegar plis,draftanakunpad3,not_sarcastic
isii kuesioner aku yuu kalo kalian beruntung bisa dapet 50rb lohh pad,draftanakunpad3,not_sarcastic
atau di jalan sayang juga oke pad,draftanakunpad3,sarcastic
jeans yg bagus di oren apa ya pad,draftanakunpad3,not_sarcastic
dau ada rekomendasi kos di puri yg ada parkir mobil tertutup ga sekitar 15jt pertahun,draftanakunpad3,not_sarcastic
hai dau aku minta tolong bantuannya buat isi kuesioner skripsiku yaa ada kesempatan buat dapet insentif loh kalau beruntung langsung di scan aja barcodenyaa makasih semuaa,draftanakunpad3,not_sarcastic
pad hai mau nanya kalau dari du ke braga naik tmp yang mana yaa dan turun dimanaa,draftanakunpad3,not_sarcastic
pad kabarin ya guys kalo ada yang liat makasihhh kawan kawann,draftanakunpad3,not_sarcastic
baso mas ari sayang hari ini buka ga pad,draftanakunpad3,not_sarcastic
pad wts pashmina kaos zidny warna hitam masih baru dan belum pernah dipake harga beli 28k aku jual 25k aja boleh nego sekalian wtb meja lipat,draftanakunpad3,not_sarcastic
pad info kandaga klo sabtu minggu tetep buka ampe malem ga ya,draftanakunpad3,not_sarcastic
pad yang cari cari kos cowok bisa wa aku yaa masih available soalnya daerah cikuda atas 13jt tahun,draftanakunpad3,not_sarcastic
pad infokan kos 6 bulan untuk cewek untuk semester ganjil dong guys,draftanakunpad3,not_sarcastic
pad overkontrak kos pondok kembar sukawening khusus putri mulai april 2025 31 juli 2025 rp 3jt info lebih hub wa ya prend 085947389637,draftanakunpad3,not_sarcastic
pad ada anjem dari bandung ke nangor hari ini sebut fee yaa,draftanakunpad3,not_sarcastic
pad yuk dibeli barang aku semua masih good condition banget boleh banget buat nego dikomen komen ajaa nanti lanjut di dm yuuuk dibeli dibeli,draftanakunpad3,not_sarcastic
ada yang punya vacum dan bisa dipinjemsewa ga ya pad,draftanakunpad3,not_sarcastic
pad yukk jgn sampe ketinggalan tes toefl bersertifikat resmi only 75k feel free to contact person if you have any question,draftanakunpad3,not_sarcastic
pad info rental mobil manual buat dipake hari minggu langsung kasih harga yaa,draftanakunpad3,not_sarcastic
pad demi apa ada dupe cheesecuit jangan dibeli deh kl kamu gamau ketagihan yuu gass tunggu apalagi mana cuma 18k dapet 2 slot terbatas pengantaran ke seluruh ke nangor,draftanakunpad3,not_sarcastic
pad ada dupe cheesecuit yuhuuu cumaa 18k dapet 2 gass tunggu apalagi semuanya balik lagi abis belii gas banget gasi slot terbatas pengantaran ke seluruh ke nangor,draftanakunpad3,sarcastic
pad udara seger gini paling enak grounding di belakang fisip sambil minum kopi dan matcha racikan barista kopi dari hati pujangga kalo mager keluar bisa pesen di shopee grab gojek atau wa for order yaah khusus today ongkir only 3k all nangor area,draftanakunpad3,not_sarcastic
haloo pad aku lagi preloved bajubaju yang jarang di pake 90 of the clothes are in good condition jatinangorbandung yang mau cod aman bangett if you interesting just reply di bawah yaa nanti aku hit on dm,draftanakunpad3,not_sarcastic
pad bandung yu ke tsm or kemana sender f,draftanakunpad3,not_sarcastic
dau ada yg overkontrak kosan gaada jam malem ada water heater ga ya bebas putri atau campurbudget 1jt boleh tolong rep dong,draftanakunpad3,not_sarcastic
wts mls ngetik intinya sperpat fortuner sehari pake hj 18 7jt hb 20jt komen tar di dm pad,draftanakunpad3,not_sarcastic
wts tas laptop belum pernah dipake karna salah size cod ciseke sekitarnya,draftanakunpad3,not_sarcastic
pad haii ada yg mau bantu isi kuesioner sender ga full anonym koo,draftanakunpad3,not_sarcastic
ada yang perlu jasa bersihbersih koskamar mandi start 20k aja sender lagi bu urgent langsung dm ke atau wa 62 8153801357,draftanakunpad3,not_sarcastic
adakah yg punya grinda kayu dan bs disewakan atau dipakai untuk memotong pad,draftanakunpad3,not_sarcastic
pad aku lagi open po dimsum yang enak bgtbgt cuman 15k aja tutup order minggu jam 1600 wib pengirimanpickup rabu 23042025 1300 selesaifisip free ongkir sekitar nangor order narahubung 082245060773 puji,draftanakunpad3,sarcastic
