favorite_count,tweets,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sarcasm,sarcasm_score
5,pad ditanyain kemahasiswaan gue adkesma gue dibales fisip care center kosong thx advance,1,3,0,https://x.com/draftanakunpad3/status/1911638203284521116,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,hi pad dikampus dimintain tolong ambil berkas traktir kopi,1,1,0,https://x.com/draftanakunpad3/status/1911636781155471794,1.73e+18,draftanakunpad3,not_sarcastic,0.9999991655349731
855,sebutkan kejelekan nangor 1 aman maling makananbarang overpriced parah biaya admin pungli kang parkir kalo disatuin bikin himpunan kali,56,39,80,https://x.com/draftanakunpad3/status/1911634475571687846,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,tukang pijet nangor dimanaa pad kontaknya kalo hanupiss,0,3,0,https://x.com/draftanakunpad3/status/1911632192209391821,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
6,pad open rent menyewa apart pinewood harian bebas kalo minat rep dm,0,10,0,https://x.com/draftanakunpad3/status/1911631604344299569,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad wtb 12 pro ibox digimap beacukai,0,0,0,https://x.com/draftanakunpad3/status/1911631528192286764,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad join chatgpt isinya full anak unpad 5 orang targetnya 10 orang reply sender dm,0,25,0,https://x.com/draftanakunpad3/status/1911629986252857771,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
3,pad overkontrak kosan 1 mei 18 agustus 43jt jl sayang ac balkon lantai 1 lemari meja dalem water heater closet duduk dikasih kunci pager bebas masuk rep dm,0,5,0,https://x.com/draftanakunpad3/status/1911627745357922572,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad infokan jualan ricecooker antarkan kos drop foto harga terima kasih,0,0,0,https://x.com/draftanakunpad3/status/1911626742499782738,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,dau beli bareng cinnamorol melody hello kitty pochacco pompompurin kuromi cowok kalo full team kalo pengin beli 1 set kosong cinna amp melo angkut patungannya bicarain kalo full team,0,0,0,https://x.com/draftanakunpad3/status/1911623301425672469,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
1,pad wts somethinc refill cushion nina 85k salah shade malas retur,0,0,1,https://x.com/draftanakunpad3/status/1911621815455055972,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
3,pad bantu sender isi survei semoga bantu dilancarkan kuliah uts nya,0,4,0,https://x.com/draftanakunpad3/status/1911621390786081181,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pendaftaran wisuda jam pad,0,0,0,https://x.com/draftanakunpad3/status/1911621296787439648,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad open deliv sender,0,2,0,https://x.com/draftanakunpad3/status/1911620320655520036,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad jatinangor temannya kruk alat bantu jalan dipinjamkan terima kasih rep plis urgent,0,0,0,https://x.com/draftanakunpad3/status/1911617968666030095,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad bismillah risol mayo bolognese open po ready rabu kamis pilihan jam deliverynya 0815 pagi 1630 sore po dibuka besok jam 10 pagi yaw yuk yuk jajan yuk,0,0,0,https://x.com/draftanakunpad3/status/1911616395390910850,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad maba vokasi cari info beasiswa akangteteh vokasi beasiswa jarang dengar kedaftar kipk kemarin salah informasi takut depannya kuota tambahan kipk,0,2,0,https://x.com/draftanakunpad3/status/1911610327692693986,1.73e+18,draftanakunpad3,not_sarcastic,0.9999992847442627
2,pad bowlall open po tanggal 14 april 21 april suka salted egg coba banget chat,0,0,0,https://x.com/draftanakunpad3/status/1911610133257281966,1.73e+18,draftanakunpad3,not_sarcastic,0.9999977350234985
1,pad wts airpods gen ex ibox dus minus pemakaian harga 900 nego tipis,0,3,0,https://x.com/draftanakunpad3/status/1911607649696624836,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
47,pad penelitian nunjukin teman pas skripsi skripsian dinangor bikin stres butuh teman,0,10,0,https://x.com/draftanakunpad3/status/1911606232986640486,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad sisa dikiit yuk beli langsung chat free ongkir sejatinangor dijamin worth 14 sticker cuman 10k kehabisan guysss,0,0,1,https://x.com/draftanakunpad3/status/1911605441995366586,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
11,pad nyewain apart harian gaak peralatan masaknya reply sender dm makasii,0,3,0,https://x.com/draftanakunpad3/status/1911601567330877601,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,harga service keyboard laptop mengetik kirakira pad,0,0,0,https://x.com/draftanakunpad3/status/1911599858051334336,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad menonton tur eldorado dome bandung mei 2025 tulus kunto aji sal priadi dere idgitaf gue jual tiket festival perunggu 640k tiket ambil 1 tiket codan jatinangor nego komen,0,2,0,https://x.com/draftanakunpad3/status/1911598937326166369,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
119,pad drop cerita horror nangor sebutin kejadiannya,32,27,3,https://x.com/draftanakunpad3/status/1911594697279132111,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad guys golongan darah ab tolong reply comment urgent thank,1,7,1,https://x.com/draftanakunpad3/status/1911590808572035074,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,hey pad craving snacks got back keju aroma 10kpack 5pcs piscok 5kpack 2pcs saung fh unpad 1030 need info reach line waarch wa 087722471867 cepatan kehabisan,0,0,1,https://x.com/draftanakunpad3/status/1911589864400708016,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
0,pad bantuin ngerjain pekerjaan simple koo dlnya jam 9 pagi fee nya guys,0,4,0,https://x.com/draftanakunpad3/status/1911589735144784117,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pagii fess mengirimi update menu catering pakkea minggu 25k perporsi catering diantar kos free ongkir sejatinangor tunggu langsung pesan wa 085720020217 tanya-tanya,0,0,0,https://x.com/draftanakunpad3/status/1911589644078100867,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
4,conscience house lokasi perumahan puri indah blok 5 fasilitas full furnished listrik 1300watt living room pantry parkir luas free wifi hubungi 081252997798,0,0,1,https://x.com/draftanakunpad3/status/1911585185180917808,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
3,kalkulator scientific kayak dipinjem rabu fee nya gapapa leave trace pad,0,1,0,https://x.com/draftanakunpad3/status/1911324725369844215,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad halo teman-teman mencari responden penelitian skripsi berdomisili bandung sariawan rawat reply terima kasih,0,2,0,https://x.com/draftanakunpad3/status/1911320045612843392,1.73e+18,draftanakunpad3,not_sarcastic,0.9999973773956299
1,sepatu manamana dimandiin mumpung promo gasin pad,0,0,0,https://x.com/draftanakunpad3/status/1911314705278267562,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
6,pad kelas menulis esai beasiswa lolos beasiswa s1 s2 s3 gabung dapatkan 1on1 mentoring penerima beasiswa feedback esai mendalam pengalaman review 300 esai beasiswa lolos klik wa bio,0,1,1,https://x.com/draftanakunpad3/status/1911314378734915960,1.73e+18,draftanakunpad3,not_sarcastic,0.9999985694885254
4,halo pad sewainn motor vario 125cc 2011 include 1 helm butuh motor keperluan mobilisasi nangor banget reply wa foto dm soall harga durasi sewa dibicarakann tengkiess,0,1,0,https://x.com/draftanakunpad3/status/1911310328429683033,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad wts air jordan 1 low green glow original jarang dipakai dus 650k nego cod jatinangor lihat-lihat,1,2,1,https://x.com/draftanakunpad3/status/1911305866029965551,1.73e+18,draftanakunpad3,not_sarcastic,0.9999992847442627
4,halo barangkali cari catering sarapan makan malam nya banget langganan catering yummy catering harga pax 25rbuan mingguan bulanan menerima catering acara yuk hubungi admin,0,0,1,https://x.com/draftanakunpad3/status/1911305214692606355,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
4,halo pad koas gigi bandung mencari pasien perawatan cabut gigi kayak pict1 perawatan ortobehel lepasan susunan gigi rapi kayak pict2 minat replydm langsung nongki komen feel free konsultasi,1,7,0,https://x.com/draftanakunpad3/status/1911301492788637885,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad cheesecuittt hadir uhuyy promo 18k free ongkirrrrr khusus gas mencoba tunggu beli ketagihan yuyuyu kehabisan slot terbatas pengiriman nangor,0,0,0,https://x.com/draftanakunpad3/status/1911298438446141942,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
1,dau hi akang teteh info freelance kerjain makasihh,0,6,0,https://x.com/draftanakunpad3/status/1911296359711363548,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad butuh open deliv sekarangg,0,4,0,https://x.com/draftanakunpad3/status/1911293974288932930,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
73,pad bingung sabtu langsung belii tiket penayangan perdana film pendek sangkar madu karyanya sastra indonesia 2023 cumaa 10k minum snackkk linknya poster cek instagram productionhouse0207,4,7,8,https://x.com/draftanakunpad3/status/1911288554577154362,1.73e+18,draftanakunpad3,not_sarcastic,0.9999988079071045
0,hai pad menemukan hp iphone 11 disekitaran jalan sayang caringin ciri2 nya case nya silver stikernya cabut cadi cuman kosongan doang hp nya keeadaan mati total rusak mohon menemukan dikembalikan imbalan,0,0,0,https://x.com/draftanakunpad3/status/1911288430383743299,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,wts voc memakai wardah 100k kakak beauty store nangor dimsum bos 90k rep dipakai,0,0,0,https://x.com/draftanakunpad3/status/1911287388686450868,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad butuh ide konten kreatif event expo khusus anak marketingsocmed specialist idenya template banget fee aman deadline mepet minat tinggalkan jejak sender kontak,0,4,0,https://x.com/draftanakunpad3/status/1911287069688635593,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
218,pad dinangor pengaduannasi darurat kemarin makan kerja dibayar malam masuk tagih enggak ada respon ganjel biar sakit biar kerja kesel pad gue atasan gue dzolim,3,29,4,https://x.com/draftanakunpad3/status/1911285779793391710,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad butuh pasien tambal gigi scaling gigi cabut akar gigi menawarkan pasien gigi sebelah kiri sakit terimakasih,0,1,0,https://x.com/draftanakunpad3/status/1911281811474227690,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,jastip indoalfamart thank youu pad,0,4,0,https://x.com/draftanakunpad3/status/1911279952353476677,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad butuh apart nangor 2br tanggal 2526 april please,0,2,0,https://x.com/draftanakunpad3/status/1911278302255264096,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
6,halo pad butuh info kosan murah daerah jaktim matraman sender nemu kosan murah hidden gem bangunan ac fasilitas lengkap halte busway minus nya sender kepengen teman rep dibawah,0,2,0,https://x.com/draftanakunpad3/status/1911122202092597716,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
10,pad open po cireng racing ebn minat langsung reply sender dm varian baso keju ayam pedas ayam orisinal keju beef jando,0,6,3,https://x.com/draftanakunpad3/status/1911106478095716612,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
0,dau apakahh wanita kristen tertarik teman teman sender cowok,0,1,0,https://x.com/draftanakunpad3/status/1911103050124534003,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad plis infokan makan buka jam segini delive ciseke gaenak badan terima kasih,0,1,0,https://x.com/draftanakunpad3/status/1911100773699666017,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
12,dau halo guys kangen dessert enak terjangkau besok pagi buka paun start jam pagi posisinya banget paun kiri jalan qris info cek ig chocotrains,1,2,0,https://x.com/draftanakunpad3/status/1911094590389485859,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
6,pad tolong infoin kosan putri bayar nyaman sertain fasilitasnya posisinya timakaci,0,5,1,https://x.com/draftanakunpad3/status/1911088466135318971,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad tolong review puri callysta caringin penjaga nya rese,0,0,0,https://x.com/draftanakunpad3/status/1911088428785037772,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
7,gen ask mahasiswa admin pip anggota satgas medfo fakultas dsb digaji kampus tia,1,2,0,https://x.com/draftanakunpad3/status/1911087294334849077,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
3,malmingnya bareng pad,0,2,0,https://x.com/draftanakunpad3/status/1911087071952859309,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,info kehilangan hilang card holder ciri berwarna krem kondisinya sobek sobek foto contohnya berisi ktp sim atm hubaib hakam hilang sore jatosfikom via gerlam sayang puri menemunkan mohon menghubungi,0,0,0,https://x.com/draftanakunpad3/status/1911084986574442527,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
0,pad info anak fapsi nanyaa,0,0,0,https://x.com/draftanakunpad3/status/1911084050464338143,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,haloo pad gaiss jual map size a4 merek daichiii bagus merknya 60k reply fyi dishopee gramed 80kan harganyaa,0,2,0,https://x.com/draftanakunpad3/status/1911083836517032151,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,ambil pad gua malas bawa pindahan harga murah,1,12,0,https://x.com/draftanakunpad3/status/1911077050464563693,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
8,pad dicari pasien haloo koas gigi cari pasien psa perawatan saluran akar gigi gigi palsu permanen bridge gigi geraham tambal gigi anak barangkali kenalan replyy dm buka dmnya,1,15,1,https://x.com/draftanakunpad3/status/1911072472012648902,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad rifki adbis 24 taken,0,0,0,https://x.com/draftanakunpad3/status/1911067567776481604,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad wts buku segel minat reply dm sisi tergelap surga 65k wanita pohon semangka kehidupan 65k pergi amp mari pergi 150kset long lemon trees grow 95k,0,4,0,https://x.com/draftanakunpad3/status/1911066825980334322,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
905,pad hatihati modus nangor korban,33,33,168,https://x.com/draftanakunpad3/status/1911061217365344574,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
304,bem fh unpad kah blunder parah klarifikasi pad,29,22,7,https://x.com/draftanakunpad3/status/1911056838159708524,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
5,pad kepanitiaan kampus kayak staff event studentsxceo worth,1,2,0,https://x.com/draftanakunpad3/status/1911053987056406802,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad review jujur kostan assyifa caringin terkait jam malam,0,0,0,https://x.com/draftanakunpad3/status/1911052337872842982,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
4,pad hai prelovedwts memakai rep entar dm nego diantar kosan,0,2,0,https://x.com/draftanakunpad3/status/1911052121195098435,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad wts tiket arnes baltos jatinangor jam 9,0,0,0,https://x.com/draftanakunpad3/status/1911049185241026574,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad 1 midlaner mobile legend turnamen reply pakai ss hero favorit,0,1,0,https://x.com/draftanakunpad3/status/1911047161241887016,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad namanya jakwan binter 24 gandengan kabarin,0,1,0,https://x.com/draftanakunpad3/status/1911044302651662541,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
4,pad sewa kamar harian komen dm fasilitas lengkap kamar bersih murah meriah,0,14,0,https://x.com/draftanakunpad3/status/1911040620803625031,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
0,pad wts tas detail difoto,0,0,0,https://x.com/draftanakunpad3/status/1911030320310149606,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
3,overkontrak unit apartemen skyland huni april,1,1,0,https://x.com/draftanakunpad3/status/1911028109039534550,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,disewakan apartment skyland jatinangor list harga detailnya 34 juta 18 juta 6 9 juta 35 juta 1 17 juta 1 minggu hubungi wa 082130275946 yoga instagram yogaedi21 twitter testimoni terlampir,0,0,3,https://x.com/draftanakunpad3/status/1911027521908580806,1.73e+18,draftanakunpad3,not_sarcastic,0.9999978542327881
2,pad delivery butuh temannya angkut kandang hamster,0,4,0,https://x.com/draftanakunpad3/status/1911023433531486446,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
16,pad guys info kos budget max 1jt campur enggak apa-apa kamar mandi,0,11,1,https://x.com/draftanakunpad3/status/1911021741268209754,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,wts eyeshadow mop popping new buka segel swatch jual 120k pad,0,0,0,https://x.com/draftanakunpad3/status/1911018360143257935,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
7,pad butuh id card lanyard panitia organisasi custom harga mahasiswa 12k langsung order gasken,0,0,0,https://x.com/draftanakunpad3/status/1911014221493526923,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
68,guysss suka strolling around nangor kalo malam gaaa pengin 10k steps perhari kalo jalan asa takut anyway gue,2,43,0,https://x.com/draftanakunpad3/status/1911012949021303117,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad summaba kah jastip sushi,0,2,0,https://x.com/draftanakunpad3/status/1911012770574741781,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad rekomendasi kaca mata anti radiasi work banget menatap layar hp laptop suka pusing sakit mataku,0,1,0,https://x.com/draftanakunpad3/status/1911011643690983886,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad tolong rekomendasikan kost putri 14 bersih lembab strict daerah ciseke jalan unpad pliss thank lu advance guys,0,1,0,https://x.com/draftanakunpad3/status/1911011623306735790,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
116,pad laptop tabku dibawa kabur orang pakai motor adv merah item pakai masker helm hijau barangku tas eiger kalo lihat kabarin hopeless banget 27jt melayang,6,7,6,https://x.com/draftanakunpad3/status/1911011375964688404,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
8,talking stage 2bln move wa,3,4,0,https://x.com/draftanakunpad3/status/1911011267361362118,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad bukaa buruan langsung lokasi nya simpang sayang harga 1rb,0,0,0,https://x.com/draftanakunpad3/status/1910966424538935460,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,barang gakepake dipreloved fess sung komen yaaw kalo dm nego,0,1,0,https://x.com/draftanakunpad3/status/1910963373895729230,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad dupe cheesecuit enak murah diskon 18k ongkir 4k nangor pickup wangsagosend,0,0,0,https://x.com/draftanakunpad3/status/1910962765449117900,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad tinggal asrama bale wilasa bersedia diwawancara singkat kokk ribet terima kasih,0,7,0,https://x.com/draftanakunpad3/status/1910960456476278882,1.73e+18,draftanakunpad3,not_sarcastic,0.9999942779541016
0,hai pad maaf sender muncul sender threadnya item sender update cek lihat pinned sender muncul komen lupa dicekk,0,1,0,https://x.com/draftanakunpad3/status/1910956971991130238,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
3,wts bagus pad nego tipis,0,17,1,https://x.com/draftanakunpad3/status/1910952599513104406,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad sender coba suka baca buku pliss spill buku self improvement mnrt banget dibaca thanks,0,2,0,https://x.com/draftanakunpad3/status/1910951325795238295,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad jual preloved stocking,0,0,0,https://x.com/draftanakunpad3/status/1910951083419054154,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
3,pad bm elthizy ready nasi ayam cabe garam 22k free deliv jatinangor need info reach line waarch wa 087722471867,0,0,0,https://x.com/draftanakunpad3/status/1910945337570742550,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
1,pad preloved baju celanaa minat komen sender dm,0,4,0,https://x.com/draftanakunpad3/status/1910945016505118765,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,nuker voucher map pad 100k pakai uang tunaisaldo ewallet berlaku 31 desember 2027,0,1,0,https://x.com/draftanakunpad3/status/1910944392006729999,1.73e+18,draftanakunpad3,not_sarcastic,0.9999991655349731
2,pad open sewa laptop uts tanggal 1417 april unit mumpuni seb,0,2,0,https://x.com/draftanakunpad3/status/1910944152566538520,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
2,kamar kost sisa 1 pertahun murah nego kontak ibunya reply,0,3,0,https://x.com/draftanakunpad3/status/1910943459181031750,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,dau daks tolong info kosan bulanan nangor campurcowo diisi senin range harga 700rb perbulan parkir motor,0,1,0,https://x.com/draftanakunpad3/status/1910942710766174272,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad wtb preloved tas apapun muat 14incno minuspadding kalo,0,3,0,https://x.com/draftanakunpad3/status/1910936382094143644,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
3,halo anak fisip bersedia bantu sender isi kuesioner seputar perpustakaan fisip kalo bersedia rep dm terima kasih,0,5,0,https://x.com/draftanakunpad3/status/1910935990593544426,1.73e+18,draftanakunpad3,not_sarcastic,0.9999992847442627
5,hai wtspreloved baju croptop kemeja skincareku jual murah kepake fess komen,0,18,0,https://x.com/draftanakunpad3/status/1910934240822251808,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
2,ngekos awani main pad gtlt,0,0,0,https://x.com/draftanakunpad3/status/1910930761953501223,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,dau nuker voucher pakai uang tunai berlaku 31 des 2027 9 voucher kelipatan 100 pakai butuh nya bentuk tunai nuker brpun bu banget,0,2,0,https://x.com/draftanakunpad3/status/1910926496371290216,1.73e+18,draftanakunpad3,not_sarcastic,0.9999984502792358
1,wts pad cable charger iphone ugreen usba lightning 130k lengkap beli kemarin dijual hp rusak,0,5,1,https://x.com/draftanakunpad3/status/1910925550396252326,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
5,pad ngemil sender open po kripik usus basreng bulat mini krupuk seblak jerukchili oil minyak bawangbalado pedas orisinal pedas 12k foto sale pisang krispi 15k rumah dm sender,0,1,0,https://x.com/draftanakunpad3/status/1910924378616799708,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
2,pad po soft chewy cookies hai guys open po soft cookies homemade best seller banget cocok snack temenin kost nugas open po tanggal 13 april stok terbatas yuk langsung wa,0,0,0,https://x.com/draftanakunpad3/status/1910919808729636994,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
8,jujur mentalku gara berita dokter bgst orang awam sekitarku menyalahkan pelaku menggeneralisasi berdampak mentalku tolong banget situasi kayak,0,0,0,https://x.com/draftanakunpad3/status/1910919030388518921,1.73e+18,draftanakunpad3,not_sarcastic,0.9999140501022339
1,hai pad cari responden mengisi kuesioner skripsi sesuai kriteria reply saldo ewallet responden diundi terima kasih banyakkk,0,4,0,https://x.com/draftanakunpad3/status/1910918501813870679,1.73e+18,draftanakunpad3,not_sarcastic,0.9999767541885376
11,nyuci baju pad mengantri langsung nyuci,0,1,0,https://x.com/draftanakunpad3/status/1910915820563161592,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,pad dupe cheesecuit promo 18k buruan bingung mengetik sold mending mencoba kehabisan slot terbatas pengantaran nangor 4k,0,0,0,https://x.com/draftanakunpad3/status/1910913067774280142,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
3,fess wts lotion aveeno 345 ml beli guardian dipakai 1x pump amp coklat cadbury isi 20 pcs cocok gift jual bu minat rep nego tipis,0,2,0,https://x.com/draftanakunpad3/status/1910912802597806444,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
11,serius sorry dont offended orang bau kaki menyadar kalo bau kaki tau kalo kakinya dicium orang pad,1,3,0,https://x.com/draftanakunpad3/status/1910909143583433048,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
9,pad bawa info overkontrak kos cewek dijamin comfy deeeh langsung hubungi cp tertera,1,7,1,https://x.com/draftanakunpad3/status/1910908313421730268,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
4,dau info gais rs unpad dokter tht makasihh tolong gais,0,2,0,https://x.com/draftanakunpad3/status/1910905063842722308,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,wts enggak bisa diantar kalo nego tipis silakan komen dm pad,0,2,0,https://x.com/draftanakunpad3/status/1910904983278530709,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
50,hai girls un pad coba teman guwe 178 wangi bersih minusnya tengil sikit kesian main anon wae,5,63,0,https://x.com/draftanakunpad3/status/1910903216809652242,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
0,info kos putricampur juli akhirr pad prefer water heaternya aksesnya jalan rayarame perbulan3 perbulannya max 13 daerah cisekesayang terima kasih pad,0,2,0,https://x.com/draftanakunpad3/status/1910901770462654848,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,fess wts oxva xlim go device warna item 130k minus pemakaian kelengkapan box charger lanyard,1,8,0,https://x.com/draftanakunpad3/status/1910895954472869972,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
1,pad antispy laptop kalo beli nyewa,0,1,0,https://x.com/draftanakunpad3/status/1910891993170853987,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
3,pad wts tas bershka pakai hnm banget kalo chat wa,0,0,0,https://x.com/draftanakunpad3/status/1910891063209832613,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
3,pad umkm orang soon butuh desain brand guidelines logo font dsb socmed brandbook desain socmed amp content pillarsnya campaign web design cari real client kebutuhan tugas bootcamp gratis kook reply dm,0,7,0,https://x.com/draftanakunpad3/status/1910889783062110407,1.73e+18,draftanakunpad3,not_sarcastic,0.9999994039535522
3,pad sender beli sim card rekomendasi sinyal kuota lumayan harga kuota kasih tau sebulan habis gb terima kasih pad,0,2,1,https://x.com/draftanakunpad3/status/1910889461061235198,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
4,pad info nomor2 deliv menu nya kaya gemboel cafet ongkirnya murah2 ngirittt,0,1,0,https://x.com/draftanakunpad3/status/1910886936115360156,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
2,pad jastip tiramisusu inibesok drop fee nya,0,1,0,https://x.com/draftanakunpad3/status/1910883469443420523,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
7,pad weekend main bdg kali pp sehari staycation ramean doi super affordable 600kmalam weekend minggu reply detail apartemen parahyangan residence dkt braga lembang du strategissh,0,2,2,https://x.com/draftanakunpad3/status/1910881495222280635,1.73e+18,draftanakunpad3,not_sarcastic,0.9999995231628418
